神社名稱,住所,URL,緯度,経度,電話番号
日枝神社（ひえじんじゃ）,福井県三方上中郡若狭町麻生野３２−４,http://www.jinja-fukui.jp/detail/index.php?ID=20160907_160035,35.520244,135.853383,-
日枝神社（ひえじんじゃ）,福井県三方上中郡若狭町安賀里２４−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160907_155827,35.473929,135.8796819,-
八幡神社（はちまんじんじゃ）,福井県小浜市和久里２３−１６,http://www.jinja-fukui.jp/detail/index.php?ID=20160907_155245,35.491064,135.763013,-
椎村神社（しいむらじんじゃ）,福井県小浜市若狭１８−５,http://www.jinja-fukui.jp/detail/index.php?ID=20160907_154929,35.538749,135.738776,-
熊野神社（くまのじんじゃ）,福井県小浜市湯岡１４−９,http://www.jinja-fukui.jp/detail/index.php?ID=20160907_154804,35.488079,135.751195,-
若宮八幡神社（わかみやはちまんじんじゃ）,福井県小浜市谷田部４２−３１,http://www.jinja-fukui.jp/detail/index.php?ID=20160907_152126,35.474940,135.732210,-
加茂神社（かもじんじゃ）,福井県小浜市矢代５−４,http://www.jinja-fukui.jp/detail/index.php?ID=20160907_151653,35.526177,135.807054,-
山祗神社（やまづみじんじゃ）,福井県小浜市門前７−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160907_151120,35.453565,135.806411,-
玉津島神社（たまつしまじんじゃ）,福井県小浜市湊１５−１９,http://www.jinja-fukui.jp/detail/index.php?ID=20160907_144555,35.509249,135.753559,-
山神神社（やまかみじんじゃ）,福井県小浜市丸山４２−１１,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_171422,35.501536,135.757603,-
八幡神社（はちまんじんじゃ）,福井県小浜市本保５８−２，３,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_171251,35.499019,135.809323,-
大月神社（おおつきじんじゃ）,福井県小浜市本保２８−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_171059,35.505095,135.804990,-
熊野神社（くまのじんじゃ）,福井県小浜市仏谷９−５,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_170654,35.526772,135.732352,-
総社神社（そうしゃじんじゃ）,福井県小浜市府中２４−１５,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_170448,35.495432,135.761557,-
廣峰神社（ひろみねじんじゃ）,福井県小浜市府中１７−２２,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_170130,35.4952433,135.7612205,-
愛宕神社（あたごじんじゃ）,福井県小浜市伏原５５−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_165427,35.490330,135.742461,-
今富神社（いまとみじんじゃ）,福井県小浜市伏原３４−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_164750,35.488458,135.746679,-
苅田姫神社（かりたひめじんじゃ）,福井県小浜市深野１４−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_164011,35.423349,135.685793,-
日枝神社（ひえじんじゃ）,福井県小浜市深谷２１−４,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_163625,35.424568,135.690602,-
櫻神社（さくらじんじゃ）,福井県小浜市平野２８−２２,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_161510,35.471358,135.807641,-
羽賀姫神社（はがひめじんじゃ）,福井県小浜市羽賀７３−１５,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_155825,35.515992,135.765441,-
厳島神社（いつくしまじんじゃ）,福井県小浜市野代２９−６,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_154848,35.473491,135.751678,-
釣姫神社（つりひめじんじゃ）,福井県小浜市西津１５−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_153837,35.508820,135.753966,-
齋神社（いつきじんじゃ）,福井県小浜市西小川１０−９,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_152925,35.546335,135.772874,-
姫宮神社（ひめみやじんじゃ）,福井県小浜市奈胡５７−６,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_152649,35.521599,135.772139,-
小讃岐神社（こさぬきじんじゃ）,福井県小浜市中井５７−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_151829,35.454114,135.706598,-
天満神社（てんまんじんじゃ）,福井県小浜市中井４３−６９,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_151345,35.457003,135.717473,-
若狭彦姫神社（わかさひこひめじんじゃ）,福井県小浜市泊７−２７,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_151209,35.543001,135.707812,-
日吉神社（ひよしじんじゃ）,福井県小浜市東市場５２−２０,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_150355,35.477001,135.792647,-
一言神社（ひとことじんじゃ）,福井県小浜市次吉５４−６,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_150119,35.510353,135.775020,-
丹生神社（にふじんじゃ）,福井県小浜市太良庄２２−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_142627,35.498710,135.793138,-
廣嶺神社（ひろみねじんじゃ）,福井県小浜市千種２−３−２７,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_133039,35.499481,135.749401,-
多田神社（ただじんじゃ）,福井県小浜市多田１６−９,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_132611,35.481545,135.767888,-
日枝神社（ひえじんじゃ）,福井県小浜市竹長１８−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_132330,35.497551,135.812774,-
天満神社（てんまんじんじゃ）,福井県小浜市田烏６２−２６,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_115753,35.538955,135.836160,-
山乃神神社（やまのかみじんじゃ）,福井県小浜市高塚２７−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_115547,35.495032,135.783137,-
日枝神社（ひえじんじゃ）,福井県小浜市太興寺３５−２３,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_115317,35.475212,135.797183,-
熊野神社（くまのじんじゃ）,福井県小浜市須縄３２−５,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_115135,35.457765,135.740728,-
大幡彦姫神社（おおはたひこひめじんじゃ）,福井県小浜市新保４３−９,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_114418,35.496602,135.826111,-
八幡神社（はちまんじんじゃ）,福井県小浜市下根来５８−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_114251,35.437553,135.782385,-
稲荷神社（いなりじんじゃ）,福井県小浜市下田５７−３,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_113746,35.420754,135.681800,-
加茂神社（かもじんじゃ）,福井県小浜市下田５２−２６,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_111940,35.426993,135.671870,-
紅梅彦姫神社（こうばいひこひめじんじゃ）,福井県小浜市四分一５９−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_110537,35.463156,135.799751,-
日枝神社（ひえじんじゃ）,福井県小浜市志積１４−１８,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_110303,35.523774,135.799190,-
泉神社（いずみじんじゃ）,福井県小浜市三分一７１−１０,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_105850,35.457038,135.808404,-
若狭姫神社（わかさひめじんじゃ）,福井県小浜市国分５３−４,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_105651,35.479648,135.788489,-
白鬚神社（しらひげじんじゃ）,福井県小浜市甲ケ崎３−１０,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_105517,35.525565,135.753602,-
曾尾神社（そひじんじゃ）,福井県小浜市栗田３０−１９、２０,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_105215,35.500577,135.781659,-
熊野神社（くまのじんじゃ）,福井県小浜市熊野８１−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_105054,35.519666,135.788533,-
田中神社（たなかじんじゃ）,福井県小浜市熊野６２−４２,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_104515,35.517612,135.781762,-
春日神社（かすがじんじゃ）,福井県小浜市口田縄１７−１９,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_104227,35.456980,135.720618,-
日吉神社（ひよしじんじゃ）,福井県小浜市北塩屋２９−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_103851,35.511771,135.756088,-
高森神社（たかもりじんじゃ）,福井県小浜市加茂４３−１３,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_103639,35.490068,135.827296,-
加茂神社（かもじんじゃ）,福井県小浜市加茂８０−４,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_103410,35.488625,135.831446,-
八幡神社（はちまんじんじゃ）,福井県小浜市加茂１９−１１,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_103246,35.488109,135.819128,-
廣嶺神社（ひろみねじんじゃ）,福井県小浜市上根来８−８,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_092928,35.412922,135.793710,-
熊野神社（くまのじんじゃ）,福井県小浜市上田８８−１４,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_092449,35.442229,135.646091,-
熊野神社（くまのじんじゃ）,福井県小浜市金屋７１−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_092234,35.471231,135.785593,-
久須夜神社（くすやじんじゃ）,福井県小浜市堅海１０−４,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_091949,35.540933,135.725788,-
廣嶺神社（ひろみねじんじゃ）,福井県小浜市堅海２４−２０,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_091626,35.540975,135.718851,-
白山神社（はくさんじんじゃ）,福井県小浜市加尾１３−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_091222,35.543712,135.770607,-
熊野神社（くまのじんじゃ）,福井県小浜市小屋４６−８,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_090537,35.438910,135.633697,-
六月祓神社（みなづきはらえじんじゃ）,福井県小浜市小浜津島１０５,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_090122,35.501954,135.742666,-
蛭子神社（えびすじんじゃ）,福井県小浜市小浜今宮,http://www.jinja-fukui.jp/detail/index.php?ID=20160902_085759,35.496202,135.743107,-
八幡神社（はちまんじんじゃ）,福井県小浜市小浜男山１０,http://www.jinja-fukui.jp/detail/index.php?ID=20160901_170939,35.492176,135.740143,-
天満神社（てんまんじんじゃ）,福井県小浜市小浜浅間２１,http://www.jinja-fukui.jp/detail/index.php?ID=20160901_170225,35.490418,135.734959,-
赤松神社（あかまつじんじゃ）,福井県小浜市尾崎２２−１２,http://www.jinja-fukui.jp/detail/index.php?ID=20160901_165812,35.470174,135.741789,-
日枝神社（ひえじんじゃ）,福井県小浜市奥田縄１０−１１,http://www.jinja-fukui.jp/detail/index.php?ID=20160901_165633,35.452522,135.727218,-
六社神社（ろくしゃじんじゃ）,福井県小浜市大谷３１−４−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160901_165056,35.514207,135.816117,-
貴船神社（きふねじんじゃ）,福井県小浜市大谷２３−１０,http://www.jinja-fukui.jp/detail/index.php?ID=20160901_164742,35.510199,135.820284,-
久須谷神社（くすやじんじゃ）,福井県小浜市宇久５−４,http://www.jinja-fukui.jp/detail/index.php?ID=20160901_164434,35.547344,135.753454,-
天満神社（てんまんじんじゃ）,福井県小浜市上野５４−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160901_164214,35.467828,135.797168,-
得良神社（とくらじんじゃ）,福井県小浜市犬熊５−８,http://www.jinja-fukui.jp/detail/index.php?ID=20160901_164029,35.530067,135.787592,-
若宮八幡神社（わかみやはちまんじんじゃ）,福井県小浜市生守４７−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160901_163732,35.479104,135.757468,-
廣嶺神社（ひろみねじんじゃ）,福井県小浜市池河内３５−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160901_163532,35.446078,135.823507,-
若宮八幡神社（わかみやはちまんじんじゃ）,福井県小浜市阿納尻６５−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160901_163422,35.528246,135.765153,-
白山神社（はくさんじんじゃ）,福井県小浜市阿納尻２９−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160901_163225,35.534095,135.770017,-
春日神社（かすがじんじゃ）,福井県小浜市阿納１６−２３,http://www.jinja-fukui.jp/detail/index.php?ID=20160901_162839,35.536169,135.783430,-
神明神社（しんめいじんじゃ）,福井県小浜市青井１４−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160831_173322,35.486696,135.732205,-
六所神社（ろくしょじんじゃ）,福井県小浜市相生４３−１２,http://www.jinja-fukui.jp/detail/index.php?ID=20160831_172953,35.453031,135.688976,-
若宮神社（わかみやじんじゃ）,福井県小浜市相生９−７,http://www.jinja-fukui.jp/detail/index.php?ID=20160831_165627,35.447242,135.701136,-
太田八幡神社（おおたはちまんじんじゃ）,福井県三方郡美浜町太田３４−２７,http://www.jinja-fukui.jp/detail/index.php?ID=20160831_141327,35.615403,135.987099,-
大山?神社（おおやまつみじんじゃ）,福井県三方上中郡若狭町気山３３３−１４−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160831_140948,35.552586,135.913092,-
常神社（つねじんじゃ）,福井県三方郡美浜町和田１０−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160831_115416,35.616609,135.942617,-
山上神社（やまがみじんじゃ）,福井県三方郡美浜町山上６９−７,http://www.jinja-fukui.jp/detail/index.php?ID=20160831_114645,35.617611,135.977554,-
三島神社（みしまじんじゃ）,福井県三方郡美浜町安江３−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160831_114439,35.591581,135.957667,-
明治神社（めいじじんじゃ）,福井県三方郡美浜町南市１１−１０−４,http://www.jinja-fukui.jp/detail/index.php?ID=20160831_114316,35.602493,135.944808,-
